Time,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:false.response_code:204,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:false.response_code:301,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:false.response_code:302,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:true.response_code:404,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220315t195616.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220315t195616.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220315t195616.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220315t195616.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:false.response_code:502,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220308t082355.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220308t082355.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220308t082355.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220308t082355.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220221t213339.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220221t213339.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220221t213339.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220221t213339.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220225t193128.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220225t193128.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220226t112354.zone:us6.loading:false.response_code:404,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220307t142249.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220307t142249.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220307t142249.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220307t142249.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:false.response_code:301,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:false.response_code:302,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220319t154317.zone:us6.loading:false.response_code:404,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:false.response_code:301,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:false.response_code:302,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:false.response_code:304,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:false.response_code:502,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:true.response_code:404,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20220327t203208.zone:us6.loading:true.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:false.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:false.response_code:301,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:false.response_code:302,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:false.response_code:304,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:false.response_code:404,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:false.response_code:500,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:true.response_code:200,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:true.response_code:302,http/server/response_count.gae_app.ALIGN_RATE.REDUCE_NONE.resource.type="gae_app" AND metric.type="appengine.googleapis.com/http/server/response_count".module_id:default.project_id:entropy-317014.version_id:20210825t121904.zone:us6.loading:true.response_code:500
Sun Feb 20 2022 16:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.0175,undefined,undefined,undefined,undefined,0.00009259259259259259,0.0012962962962962963,undefined,undefined
Sun Feb 20 2022 19:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.010185185185185186,undefined,undefined,undefined,undefined,undefined,0.0012037037037037038,undefined,undefined
Sun Feb 20 2022 22:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.021296296296296296,undefined,undefined,0.000462962962962963,undefined,undefined,0.0007407407407407407,0.00009259259259259259,undefined
Mon Feb 21 2022 01:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.007222222222222222,undefined,undefined,0,undefined,undefined,0.0007407407407407407,0,undefined
Mon Feb 21 2022 04:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.005092592592592593,undefined,undefined,undefined,undefined,undefined,0.00037037037037037035,undefined,undefined
Mon Feb 21 2022 07:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.0024074074074074076,undefined,undefined,undefined,undefined,undefined,0.00037037037037037035,undefined,undefined
Mon Feb 21 2022 10:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.010462962962962962,undefined,undefined,undefined,undefined,0.00009259259259259259,0.0011111111111111111,undefined,0.00009259259259259259
Mon Feb 21 2022 13:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.055185185185185184,0.00009259259259259259,0.00018518518518518518,0.000462962962962963,0.00009259259259259259,0.0005555555555555556,0.001851851851851852,undefined,0.00009259259259259259
Mon Feb 21 2022 16:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.005648148148148148,undefined,undefined,undefined,undefined,undefined,0.0008333333333333334,undefined,undefined
Mon Feb 21 2022 19:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04712962962962963,undefined,undefined,undefined,undefined,undefined,0.002037037037037037,undefined,undefined
Mon Feb 21 2022 22:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.07157407407407407,undefined,0.0007407407407407407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.013148148148148148,undefined,undefined,undefined,undefined,0.00009259259259259259,0.0012037037037037038,undefined,0.00018518518518518518
Tue Feb 22 2022 01:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.020185185185185184,undefined,0.0025,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Tue Feb 22 2022 04:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.001574074074074074,undefined,0.00037037037037037035,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Tue Feb 22 2022 10:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.006944444444444444,undefined,0.00037037037037037035,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Tue Feb 22 2022 13:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.017037037037037038,undefined,0.0014814814814814814,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Tue Feb 22 2022 16:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.015370370370370371,undefined,0.001574074074074074,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Tue Feb 22 2022 19:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.01824074074074074,undefined,0.001574074074074074,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Tue Feb 22 2022 22:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.0035185185185185185,undefined,0.0008333333333333334,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Wed Feb 23 2022 01:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.008611111111111111,0.00018518518518518518,0.000462962962962963,0.00009259259259259259,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Wed Feb 23 2022 10:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.018425925925925925,undefined,0.0014814814814814814,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Wed Feb 23 2022 13:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.005648148148148148,undefined,0.0008333333333333334,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Wed Feb 23 2022 16:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.011203703703703704,undefined,0.0011111111111111111,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Wed Feb 23 2022 19:00:00 GMT-0500 (Eastern Standard Time),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.029444444444444443,undefined,0.0007407407407407407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
